chembl_id,name,smiles,mechanism,phase
CHEMBL1000552,Analog_552,CN(C)C(=O)C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CN=CC=C4CC,Kinase Inhibitor,4
CHEMBL1000553,Analog_553,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCOCC,Kinase Inhibitor,4
CHEMBL1000554,Analog_554,CC1=CC2=C(C=C1)N=C(C3=CC=C(C=C3)S(=O)(=O)NC(C)C)N(N2)C4=CC=CC=C4CC,Kinase Inhibitor,4
CHEMBL1000555,Analog_555,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=C(C5=C(C=CC=C5)N4)C6=CC=CC=C6CC,Kinase Inhibitor,4
CHEMBL1000556,Analog_556,C1CC(C1)C2=CC(=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)NS(=O)(=O)C)FCC,Kinase Inhibitor,4
CHEMBL1000557,Analog_557,CC(C)(C)C1=NC(=C(S1)C2=CC(=NC(=N2)C3=CC=CC(=C3)F)C4=CC(=CC=C4)NS(=O)(=O)C)C5=CC=CC=C5CC,Kinase Inhibitor,4
CHEMBL1000558,Analog_558,CC1=C(C=C(C=C1)F)C(=O)NC2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)S(=O)(=O)NCC,Kinase Inhibitor,4
CHEMBL1000559,Analog_559,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5CCC,Kinase Inhibitor,4
CHEMBL1000560,Analog_560,COC1=C(C=C2C(=C1)N(C=N2)C3CCN(CC3)C(=O)C=C)NC4=CC(=C(C=C4)F)ClCCC,Kinase Inhibitor,4
CHEMBL1000561,Analog_561,CS(=O)(=O)CCNHCC1=CC=C(C=C1)C2=NC(=C(N2)C3=C4C=CNC4=NC=N3)C5=C(C=CC(=C5)O)OCCC,Kinase Inhibitor,4
CHEMBL1000562,Analog_562,COCCOC1=C(C=C2C(=C1)N(C=N2)C3=CC(=C(C=C3)C#C)NC(=O)C=C)OCCCC,Kinase Inhibitor,4
CHEMBL1000563,Analog_563,CN1CCN(CC1)CC2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)F)ClCCC,Kinase Inhibitor,4
CHEMBL1000564,Analog_564,CC(C)C1=NC(=C(N1)C2=NC=NC3=CC=C(C=C32)OC)C4=CC=C(C=C4)NC(=O)NC5=CC=C(C=C5)C(F)(F)FCCC,Kinase Inhibitor,4
CHEMBL1000565,Analog_565,CN(C)C(=O)C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CN=CC=C4CCC,Kinase Inhibitor,4
CHEMBL1000566,Analog_566,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCOCCC,Kinase Inhibitor,4
CHEMBL1000567,Analog_567,CC1=CC2=C(C=C1)N=C(C3=CC=C(C=C3)S(=O)(=O)NC(C)C)N(N2)C4=CC=CC=C4CCC,Kinase Inhibitor,4
CHEMBL1000568,Analog_568,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=C(C5=C(C=CC=C5)N4)C6=CC=CC=C6CCC,Kinase Inhibitor,4
CHEMBL1000569,Analog_569,C1CC(C1)C2=CC(=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)NS(=O)(=O)C)FCCC,Kinase Inhibitor,4
CHEMBL1000570,Analog_570,CC(C)(C)C1=NC(=C(S1)C2=CC(=NC(=N2)C3=CC=CC(=C3)F)C4=CC(=CC=C4)NS(=O)(=O)C)C5=CC=CC=C5CCC,Kinase Inhibitor,4
CHEMBL1000571,Analog_571,CC1=C(C=C(C=C1)F)C(=O)NC2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)S(=O)(=O)NCCC,Kinase Inhibitor,4
CHEMBL1000572,Analog_572,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5CCCC,Kinase Inhibitor,4
CHEMBL1000573,Analog_573,COC1=C(C=C2C(=C1)N(C=N2)C3CCN(CC3)C(=O)C=C)NC4=CC(=C(C=C4)F)ClCCCC,Kinase Inhibitor,4
CHEMBL1000574,Analog_574,CS(=O)(=O)CCNHCC1=CC=C(C=C1)C2=NC(=C(N2)C3=C4C=CNC4=NC=N3)C5=C(C=CC(=C5)O)OCCCC,Kinase Inhibitor,4
CHEMBL1000575,Analog_575,COCCOC1=C(C=C2C(=C1)N(C=N2)C3=CC(=C(C=C3)C#C)NC(=O)C=C)OCCCCC,Kinase Inhibitor,4
CHEMBL1000576,Analog_576,CN1CCN(CC1)CC2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)F)ClCCCC,Kinase Inhibitor,4
CHEMBL1000577,Analog_577,CC(C)C1=NC(=C(N1)C2=NC=NC3=CC=C(C=C32)OC)C4=CC=C(C=C4)NC(=O)NC5=CC=C(C=C5)C(F)(F)FCCCC,Kinase Inhibitor,4
CHEMBL1000578,Analog_578,CN(C)C(=O)C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CN=CC=C4CCCC,Kinase Inhibitor,4
CHEMBL1000579,Analog_579,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCOCCCC,Kinase Inhibitor,4
CHEMBL1000580,Analog_580,CC1=CC2=C(C=C1)N=C(C3=CC=C(C=C3)S(=O)(=O)NC(C)C)N(N2)C4=CC=CC=C4CCCC,Kinase Inhibitor,4
CHEMBL1000581,Analog_581,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=C(C5=C(C=CC=C5)N4)C6=CC=CC=C6CCCC,Kinase Inhibitor,4
CHEMBL1000582,Analog_582,C1CC(C1)C2=CC(=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)NS(=O)(=O)C)FCCCC,Kinase Inhibitor,4
CHEMBL1000583,Analog_583,CC(C)(C)C1=NC(=C(S1)C2=CC(=NC(=N2)C3=CC=CC(=C3)F)C4=CC(=CC=C4)NS(=O)(=O)C)C5=CC=CC=C5CCCC,Kinase Inhibitor,4
CHEMBL1000584,Analog_584,CC1=C(C=C(C=C1)F)C(=O)NC2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)S(=O)(=O)NCCCC,Kinase Inhibitor,4
CHEMBL1000585,Analog_585,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,Kinase Inhibitor,4
CHEMBL1000586,Analog_586,COC1=C(C=C2C(=C1)N(C=N2)C3CCN(CC3)C(=O)C=C)NC4=CC(=C(C=C4)F)Cl,Kinase Inhibitor,4
CHEMBL1000587,Analog_587,CS(=O)(=O)CCNHCC1=CC=C(C=C1)C2=NC(=C(N2)C3=C4C=CNC4=NC=N3)C5=C(C=CC(=C5)O)O,Kinase Inhibitor,4
CHEMBL1000588,Analog_588,COCCOC1=C(C=C2C(=C1)N(C=N2)C3=CC(=C(C=C3)C#C)NC(=O)C=C)OC,Kinase Inhibitor,4
CHEMBL1000589,Analog_589,CN1CCN(CC1)CC2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)F)Cl,Kinase Inhibitor,4
CHEMBL1000590,Analog_590,CC(C)C1=NC(=C(N1)C2=NC=NC3=CC=C(C=C32)OC)C4=CC=C(C=C4)NC(=O)NC5=CC=C(C=C5)C(F)(F)F,Kinase Inhibitor,4
CHEMBL1000591,Analog_591,CN(C)C(=O)C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CN=CC=C4,Kinase Inhibitor,4
CHEMBL1000592,Analog_592,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,Kinase Inhibitor,4
CHEMBL1000593,Analog_593,CC1=CC2=C(C=C1)N=C(C3=CC=C(C=C3)S(=O)(=O)NC(C)C)N(N2)C4=CC=CC=C4,Kinase Inhibitor,4
CHEMBL1000594,Analog_594,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=C(C5=C(C=CC=C5)N4)C6=CC=CC=C6,Kinase Inhibitor,4
CHEMBL1000595,Analog_595,C1CC(C1)C2=CC(=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)NS(=O)(=O)C)F,Kinase Inhibitor,4
CHEMBL1000596,Analog_596,CC(C)(C)C1=NC(=C(S1)C2=CC(=NC(=N2)C3=CC=CC(=C3)F)C4=CC(=CC=C4)NS(=O)(=O)C)C5=CC=CC=C5,Kinase Inhibitor,4
CHEMBL1000597,Analog_597,CC1=C(C=C(C=C1)F)C(=O)NC2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)S(=O)(=O)N,Kinase Inhibitor,4
CHEMBL1000598,Analog_598,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5C,Kinase Inhibitor,4
CHEMBL1000599,Analog_599,COC1=C(C=C2C(=C1)N(C=N2)C3CCN(CC3)C(=O)C=C)NC4=CC(=C(C=C4)F)ClC,Kinase Inhibitor,4
CHEMBL1000600,Analog_600,CS(=O)(=O)CCNHCC1=CC=C(C=C1)C2=NC(=C(N2)C3=C4C=CNC4=NC=N3)C5=C(C=CC(=C5)O)OC,Kinase Inhibitor,4
CHEMBL1000601,Analog_601,COCCOC1=C(C=C2C(=C1)N(C=N2)C3=CC(=C(C=C3)C#C)NC(=O)C=C)OCC,Kinase Inhibitor,4
CHEMBL1000602,Analog_602,CN1CCN(CC1)CC2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)F)ClC,Kinase Inhibitor,4
CHEMBL1000603,Analog_603,CC(C)C1=NC(=C(N1)C2=NC=NC3=CC=C(C=C32)OC)C4=CC=C(C=C4)NC(=O)NC5=CC=C(C=C5)C(F)(F)FC,Kinase Inhibitor,4
CHEMBL1000604,Analog_604,CN(C)C(=O)C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CN=CC=C4C,Kinase Inhibitor,4
CHEMBL1000605,Analog_605,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCOC,Kinase Inhibitor,4
CHEMBL1000606,Analog_606,CC1=CC2=C(C=C1)N=C(C3=CC=C(C=C3)S(=O)(=O)NC(C)C)N(N2)C4=CC=CC=C4C,Kinase Inhibitor,4
CHEMBL1000607,Analog_607,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=C(C5=C(C=CC=C5)N4)C6=CC=CC=C6C,Kinase Inhibitor,4
CHEMBL1000608,Analog_608,C1CC(C1)C2=CC(=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)NS(=O)(=O)C)FC,Kinase Inhibitor,4
CHEMBL1000609,Analog_609,CC(C)(C)C1=NC(=C(S1)C2=CC(=NC(=N2)C3=CC=CC(=C3)F)C4=CC(=CC=C4)NS(=O)(=O)C)C5=CC=CC=C5C,Kinase Inhibitor,4
CHEMBL1000610,Analog_610,CC1=C(C=C(C=C1)F)C(=O)NC2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)S(=O)(=O)NC,Kinase Inhibitor,4
CHEMBL1000611,Analog_611,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5CC,Kinase Inhibitor,4
CHEMBL1000612,Analog_612,COC1=C(C=C2C(=C1)N(C=N2)C3CCN(CC3)C(=O)C=C)NC4=CC(=C(C=C4)F)ClCC,Kinase Inhibitor,4
CHEMBL1000613,Analog_613,CS(=O)(=O)CCNHCC1=CC=C(C=C1)C2=NC(=C(N2)C3=C4C=CNC4=NC=N3)C5=C(C=CC(=C5)O)OCC,Kinase Inhibitor,4
CHEMBL1000614,Analog_614,COCCOC1=C(C=C2C(=C1)N(C=N2)C3=CC(=C(C=C3)C#C)NC(=O)C=C)OCCC,Kinase Inhibitor,4
CHEMBL1000615,Analog_615,CN1CCN(CC1)CC2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)F)ClCC,Kinase Inhibitor,4
CHEMBL1000616,Analog_616,CC(C)C1=NC(=C(N1)C2=NC=NC3=CC=C(C=C32)OC)C4=CC=C(C=C4)NC(=O)NC5=CC=C(C=C5)C(F)(F)FCC,Kinase Inhibitor,4
CHEMBL1000617,Analog_617,CN(C)C(=O)C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CN=CC=C4CC,Kinase Inhibitor,4
CHEMBL1000618,Analog_618,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCOCC,Kinase Inhibitor,4
CHEMBL1000619,Analog_619,CC1=CC2=C(C=C1)N=C(C3=CC=C(C=C3)S(=O)(=O)NC(C)C)N(N2)C4=CC=CC=C4CC,Kinase Inhibitor,4
CHEMBL1000620,Analog_620,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=C(C5=C(C=CC=C5)N4)C6=CC=CC=C6CC,Kinase Inhibitor,4
CHEMBL1000621,Analog_621,C1CC(C1)C2=CC(=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)NS(=O)(=O)C)FCC,Kinase Inhibitor,4
CHEMBL1000622,Analog_622,CC(C)(C)C1=NC(=C(S1)C2=CC(=NC(=N2)C3=CC=CC(=C3)F)C4=CC(=CC=C4)NS(=O)(=O)C)C5=CC=CC=C5CC,Kinase Inhibitor,4
CHEMBL1000623,Analog_623,CC1=C(C=C(C=C1)F)C(=O)NC2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)S(=O)(=O)NCC,Kinase Inhibitor,4
CHEMBL1000624,Analog_624,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5CCC,Kinase Inhibitor,4
CHEMBL1000625,Analog_625,COC1=C(C=C2C(=C1)N(C=N2)C3CCN(CC3)C(=O)C=C)NC4=CC(=C(C=C4)F)ClCCC,Kinase Inhibitor,4
CHEMBL1000626,Analog_626,CS(=O)(=O)CCNHCC1=CC=C(C=C1)C2=NC(=C(N2)C3=C4C=CNC4=NC=N3)C5=C(C=CC(=C5)O)OCCC,Kinase Inhibitor,4
CHEMBL1000627,Analog_627,COCCOC1=C(C=C2C(=C1)N(C=N2)C3=CC(=C(C=C3)C#C)NC(=O)C=C)OCCCC,Kinase Inhibitor,4
CHEMBL1000628,Analog_628,CN1CCN(CC1)CC2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)F)ClCCC,Kinase Inhibitor,4
CHEMBL1000629,Analog_629,CC(C)C1=NC(=C(N1)C2=NC=NC3=CC=C(C=C32)OC)C4=CC=C(C=C4)NC(=O)NC5=CC=C(C=C5)C(F)(F)FCCC,Kinase Inhibitor,4
CHEMBL1000630,Analog_630,CN(C)C(=O)C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CN=CC=C4CCC,Kinase Inhibitor,4
CHEMBL1000631,Analog_631,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCOCCC,Kinase Inhibitor,4
CHEMBL1000632,Analog_632,CC1=CC2=C(C=C1)N=C(C3=CC=C(C=C3)S(=O)(=O)NC(C)C)N(N2)C4=CC=CC=C4CCC,Kinase Inhibitor,4
CHEMBL1000633,Analog_633,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=C(C5=C(C=CC=C5)N4)C6=CC=CC=C6CCC,Kinase Inhibitor,4
CHEMBL1000634,Analog_634,C1CC(C1)C2=CC(=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)NS(=O)(=O)C)FCCC,Kinase Inhibitor,4
CHEMBL1000635,Analog_635,CC(C)(C)C1=NC(=C(S1)C2=CC(=NC(=N2)C3=CC=CC(=C3)F)C4=CC(=CC=C4)NS(=O)(=O)C)C5=CC=CC=C5CCC,Kinase Inhibitor,4
CHEMBL1000636,Analog_636,CC1=C(C=C(C=C1)F)C(=O)NC2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)S(=O)(=O)NCCC,Kinase Inhibitor,4
CHEMBL1000637,Analog_637,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5CCCC,Kinase Inhibitor,4
CHEMBL1000638,Analog_638,COC1=C(C=C2C(=C1)N(C=N2)C3CCN(CC3)C(=O)C=C)NC4=CC(=C(C=C4)F)ClCCCC,Kinase Inhibitor,4
CHEMBL1000639,Analog_639,CS(=O)(=O)CCNHCC1=CC=C(C=C1)C2=NC(=C(N2)C3=C4C=CNC4=NC=N3)C5=C(C=CC(=C5)O)OCCCC,Kinase Inhibitor,4
CHEMBL1000640,Analog_640,COCCOC1=C(C=C2C(=C1)N(C=N2)C3=CC(=C(C=C3)C#C)NC(=O)C=C)OCCCCC,Kinase Inhibitor,4
CHEMBL1000641,Analog_641,CN1CCN(CC1)CC2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)F)ClCCCC,Kinase Inhibitor,4
CHEMBL1000642,Analog_642,CC(C)C1=NC(=C(N1)C2=NC=NC3=CC=C(C=C32)OC)C4=CC=C(C=C4)NC(=O)NC5=CC=C(C=C5)C(F)(F)FCCCC,Kinase Inhibitor,4
CHEMBL1000643,Analog_643,CN(C)C(=O)C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CN=CC=C4CCCC,Kinase Inhibitor,4
CHEMBL1000644,Analog_644,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCOCCCC,Kinase Inhibitor,4
CHEMBL1000645,Analog_645,CC1=CC2=C(C=C1)N=C(C3=CC=C(C=C3)S(=O)(=O)NC(C)C)N(N2)C4=CC=CC=C4CCCC,Kinase Inhibitor,4
CHEMBL1000646,Analog_646,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=C(C5=C(C=CC=C5)N4)C6=CC=CC=C6CCCC,Kinase Inhibitor,4
CHEMBL1000647,Analog_647,C1CC(C1)C2=CC(=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)NS(=O)(=O)C)FCCCC,Kinase Inhibitor,4
CHEMBL1000648,Analog_648,CC(C)(C)C1=NC(=C(S1)C2=CC(=NC(=N2)C3=CC=CC(=C3)F)C4=CC(=CC=C4)NS(=O)(=O)C)C5=CC=CC=C5CCCC,Kinase Inhibitor,4
CHEMBL1000649,Analog_649,CC1=C(C=C(C=C1)F)C(=O)NC2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)S(=O)(=O)NCCCC,Kinase Inhibitor,4
CHEMBL1000650,Analog_650,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,Kinase Inhibitor,4
CHEMBL1000651,Analog_651,COC1=C(C=C2C(=C1)N(C=N2)C3CCN(CC3)C(=O)C=C)NC4=CC(=C(C=C4)F)Cl,Kinase Inhibitor,4
CHEMBL1000652,Analog_652,CS(=O)(=O)CCNHCC1=CC=C(C=C1)C2=NC(=C(N2)C3=C4C=CNC4=NC=N3)C5=C(C=CC(=C5)O)O,Kinase Inhibitor,4
CHEMBL1000653,Analog_653,COCCOC1=C(C=C2C(=C1)N(C=N2)C3=CC(=C(C=C3)C#C)NC(=O)C=C)OC,Kinase Inhibitor,4
CHEMBL1000654,Analog_654,CN1CCN(CC1)CC2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)F)Cl,Kinase Inhibitor,4
CHEMBL1000655,Analog_655,CC(C)C1=NC(=C(N1)C2=NC=NC3=CC=C(C=C32)OC)C4=CC=C(C=C4)NC(=O)NC5=CC=C(C=C5)C(F)(F)F,Kinase Inhibitor,4
CHEMBL1000656,Analog_656,CN(C)C(=O)C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CN=CC=C4,Kinase Inhibitor,4
CHEMBL1000657,Analog_657,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,Kinase Inhibitor,4
CHEMBL1000658,Analog_658,CC1=CC2=C(C=C1)N=C(C3=CC=C(C=C3)S(=O)(=O)NC(C)C)N(N2)C4=CC=CC=C4,Kinase Inhibitor,4
CHEMBL1000659,Analog_659,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=C(C5=C(C=CC=C5)N4)C6=CC=CC=C6,Kinase Inhibitor,4
CHEMBL1000660,Analog_660,C1CC(C1)C2=CC(=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)NS(=O)(=O)C)F,Kinase Inhibitor,4
CHEMBL1000661,Analog_661,CC(C)(C)C1=NC(=C(S1)C2=CC(=NC(=N2)C3=CC=CC(=C3)F)C4=CC(=CC=C4)NS(=O)(=O)C)C5=CC=CC=C5,Kinase Inhibitor,4
CHEMBL1000662,Analog_662,CC1=C(C=C(C=C1)F)C(=O)NC2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)S(=O)(=O)N,Kinase Inhibitor,4
CHEMBL1000663,Analog_663,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5C,Kinase Inhibitor,4
CHEMBL1000664,Analog_664,COC1=C(C=C2C(=C1)N(C=N2)C3CCN(CC3)C(=O)C=C)NC4=CC(=C(C=C4)F)ClC,Kinase Inhibitor,4
CHEMBL1000665,Analog_665,CS(=O)(=O)CCNHCC1=CC=C(C=C1)C2=NC(=C(N2)C3=C4C=CNC4=NC=N3)C5=C(C=CC(=C5)O)OC,Kinase Inhibitor,4
CHEMBL1000666,Analog_666,COCCOC1=C(C=C2C(=C1)N(C=N2)C3=CC(=C(C=C3)C#C)NC(=O)C=C)OCC,Kinase Inhibitor,4
CHEMBL1000667,Analog_667,CN1CCN(CC1)CC2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)F)ClC,Kinase Inhibitor,4
CHEMBL1000668,Analog_668,CC(C)C1=NC(=C(N1)C2=NC=NC3=CC=C(C=C32)OC)C4=CC=C(C=C4)NC(=O)NC5=CC=C(C=C5)C(F)(F)FC,Kinase Inhibitor,4
CHEMBL1000669,Analog_669,CN(C)C(=O)C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CN=CC=C4C,Kinase Inhibitor,4
CHEMBL1000670,Analog_670,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCOC,Kinase Inhibitor,4
CHEMBL1000671,Analog_671,CC1=CC2=C(C=C1)N=C(C3=CC=C(C=C3)S(=O)(=O)NC(C)C)N(N2)C4=CC=CC=C4C,Kinase Inhibitor,4
CHEMBL1000672,Analog_672,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=C(C5=C(C=CC=C5)N4)C6=CC=CC=C6C,Kinase Inhibitor,4
CHEMBL1000673,Analog_673,C1CC(C1)C2=CC(=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)NS(=O)(=O)C)FC,Kinase Inhibitor,4
CHEMBL1000674,Analog_674,CC(C)(C)C1=NC(=C(S1)C2=CC(=NC(=N2)C3=CC=CC(=C3)F)C4=CC(=CC=C4)NS(=O)(=O)C)C5=CC=CC=C5C,Kinase Inhibitor,4
CHEMBL1000675,Analog_675,CC1=C(C=C(C=C1)F)C(=O)NC2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)S(=O)(=O)NC,Kinase Inhibitor,4
CHEMBL1000676,Analog_676,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5CC,Kinase Inhibitor,4
CHEMBL1000677,Analog_677,COC1=C(C=C2C(=C1)N(C=N2)C3CCN(CC3)C(=O)C=C)NC4=CC(=C(C=C4)F)ClCC,Kinase Inhibitor,4
CHEMBL1000678,Analog_678,CS(=O)(=O)CCNHCC1=CC=C(C=C1)C2=NC(=C(N2)C3=C4C=CNC4=NC=N3)C5=C(C=CC(=C5)O)OCC,Kinase Inhibitor,4
CHEMBL1000679,Analog_679,COCCOC1=C(C=C2C(=C1)N(C=N2)C3=CC(=C(C=C3)C#C)NC(=O)C=C)OCCC,Kinase Inhibitor,4
CHEMBL1000680,Analog_680,CN1CCN(CC1)CC2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)F)ClCC,Kinase Inhibitor,4
CHEMBL1000681,Analog_681,CC(C)C1=NC(=C(N1)C2=NC=NC3=CC=C(C=C32)OC)C4=CC=C(C=C4)NC(=O)NC5=CC=C(C=C5)C(F)(F)FCC,Kinase Inhibitor,4
CHEMBL1000682,Analog_682,CN(C)C(=O)C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CN=CC=C4CC,Kinase Inhibitor,4
CHEMBL1000683,Analog_683,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCOCC,Kinase Inhibitor,4
CHEMBL1000684,Analog_684,CC1=CC2=C(C=C1)N=C(C3=CC=C(C=C3)S(=O)(=O)NC(C)C)N(N2)C4=CC=CC=C4CC,Kinase Inhibitor,4
CHEMBL1000685,Analog_685,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=C(C5=C(C=CC=C5)N4)C6=CC=CC=C6CC,Kinase Inhibitor,4
CHEMBL1000686,Analog_686,C1CC(C1)C2=CC(=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)NS(=O)(=O)C)FCC,Kinase Inhibitor,4
CHEMBL1000687,Analog_687,CC(C)(C)C1=NC(=C(S1)C2=CC(=NC(=N2)C3=CC=CC(=C3)F)C4=CC(=CC=C4)NS(=O)(=O)C)C5=CC=CC=C5CC,Kinase Inhibitor,4
CHEMBL1000688,Analog_688,CC1=C(C=C(C=C1)F)C(=O)NC2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN4)C5=CC(=CC=C5)S(=O)(=O)NCC,Kinase Inhibitor,4
CHEMBL1000689,Analog_689,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5CCC,Kinase Inhibitor,4
